"Utility.ID","Plant.Code","Prime.Mover","Energy.Source.1","Technology","Nameplate.Capacity","Operating.Year.avg","Operating.Year.max","Operating.Year.min","Net.Generation..Megawatthours.","cap_fac"
13809,3338,"GT","NG","Natural Gas Fired Combustion Turbine",82.2,2013,2013,2013,9018.464,0.0125243920052439
13809,3341,"IC","DFO","Petroleum Liquids",2.7,1970,1970,1970,-69,-0.00291730086250634
13809,3342,"IC","DFO","Petroleum Liquids",2.7,1969,1969,1969,-71,-0.00300186030779638
13809,3344,"GT","NG","Natural Gas Fired Combustion Turbine",57.9,1976,1991,1961,3525,0.00694986632597535
13809,3346,"IC","DFO","Petroleum Liquids",3.7,1999.5,2008,1991,-59,-0.00182031346414908
13809,59187,"WT","WND","Onshore Wind Turbine",80,2015,2015,2015,327112,0.466769406392694
13809,8034,"IC","DFO","Petroleum Liquids",4.7,1968.5,1974,1963,-305,-0.00740794714854756
13809,8034,"IC","NG","Natural Gas Internal Combustion Engine",8.7,1974.5,1975,1974,0,0
13815,4020,"IC","DFO","Petroleum Liquids",13.7,1972.44444444444,2000,1948,-131,-0.00109155751091558
13815,4021,"IC","DFO","Petroleum Liquids",6.4,1981.6,2007,1963,-185,-0.0032998002283105
13815,55998,"GT","DFO","Petroleum Liquids",6.7,1981,1981,1981,-212,-0.00361207660328495
13815,55998,"IC","DFO","Petroleum Liquids",1.1,1974,1982,1966,-37,-0.00383976753839768
13826,1848,"HY","WAT","Conventional Hydroelectric",6.3,1946,1988,1905,31472,0.570268899036022
13831,57624,"IC","DFO","Petroleum Liquids",2,2006,2006,2006,210,0.011986301369863
13831,581,"GT","DFO","Petroleum Liquids",19,1972,1972,1972,695,0.00417567892333574
13831,583,"HY","WAT","Conventional Hydroelectric",1.4,1967,1967,1967,2286.9,0.186472602739726
13866,55747,"WT","WND","Onshore Wind Turbine",82.5,2001,2001,2001,152680,0.211263318112633
13870,109,"IC","DFO","Petroleum Liquids",6.6,2003.71428571429,2009,1988,18122,0.313442645634426
13875,50373,"IC","NG","Natural Gas Internal Combustion Engine",12.6,1986,1986,1986,3197.595,0.0289700206566645
13876,50831,"IC","LFG","Landfill Gas",3,1985.66666666667,1987,1985,4761,0.181164383561644
13886,55099,"GT","NG","Natural Gas Fired Combustion Turbine",208.5,2000.44444444444,2001,2000,1849,0.00101234081228168
13902,2181,"HY","WAT","Conventional Hydroelectric",24,1927,1927,1927,118288,0.562633181126332
13902,2182,"HY","WAT","Conventional Hydroelectric",60.4,1958,1958,1958,234165,0.442568946747709
13902,2185,"HY","WAT","Conventional Hydroelectric",17,1911.66666666667,1915,1911,120437,0.808736234219715
13902,2186,"HY","WAT","Conventional Hydroelectric",38.4,1918,1918,1918,254064,0.755279680365297
13902,2188,"HY","WAT","Conventional Hydroelectric",207.6,1947,1954,1938,1068156,0.587358460685723
13902,2191,"HY","WAT","Conventional Hydroelectric",54,1930,1930,1930,258995,0.547511838322341
13902,2192,"HY","WAT","Conventional Hydroelectric",12,1925,1925,1925,51416,0.489117199391172
13902,2193,"HY","WAT","Conventional Hydroelectric",59,2013,2013,2013,343233,0.664099140933364
13902,2194,"HY","WAT","Conventional Hydroelectric",50.4,1915.33333333333,1916,1915,413979,0.937656283974777
13902,2195,"HY","WAT","Conventional Hydroelectric",87.1,1915.85714285714,1917,1915,510256,0.668753178260436
13902,2196,"IC","DFO","Petroleum Liquids",2,1979,1979,1979,69,0.00393835616438356
13902,58218,"WT","WND","Onshore Wind Turbine",40,2012,2012,2012,130661,0.37289098173516
13902,6422,"HY","WAT","Conventional Hydroelectric",8.8,1906.5,1908,1906,57101,0.740724885844749
13902,7039,"IC","DFO","Petroleum Liquids",2.7,1967,1967,1967,94,0.00397429392863183
13908,55433,"GT","NG","Natural Gas Fired Combustion Turbine",416,2002,2002,2002,123163,0.0337973634527573
13914,50169,"GT","NG","Natural Gas Fired Combustion Turbine",43.7,1982,1982,1982,0,0
13914,55089,"CA","NG","Natural Gas Fired Combined Cycle",358.7,2002,2002,2002,2104263.4,0.669675820727564
13914,55089,"CT","NG","Natural Gas Fired Combined Cycle",535.5,2002,2002,2002,3609725.2,0.769503429986911
13923,2594,"ST","RFO","Petroleum Liquids",1803.6,1977,1979,1975,36095.776,0.00228460987715082
13935,414,"HY","WAT","Conventional Hydroelectric",10,1957,1957,1957,68443,0.781312785388128
13935,415,"HY","WAT","Conventional Hydroelectric",72,1957,1957,1957,347220,0.550513698630137
13935,416,"HY","WAT","Conventional Hydroelectric",24.2,1976,2012,1958,85555,0.403576550058493
13938,50754,"WT","WND","Onshore Wind Turbine",34.5,1993.25,1999,1982,65658,0.217252332737741
13943,54569,"IC","DFO","Petroleum Liquids",6,2002,2002,2002,339.573,0.00646067351598173
13943,54569,"IC","OBG","Other Waste Biomass",0.9,1988,1988,1988,5165.498,0.655187468290208
13943,54569,"PV","SUN","Solar Photovoltaic",0.2,2007,2007,2007,294,0.167808219178082
13945,50260,"IC","DFO","Petroleum Liquids",5,1999.25,2006,1979,21,0.000479452054794521
13948,1312,"IC","NG","Natural Gas Internal Combustion Engine",6.9,1962.6,1973,1954,0,0
13949,2933,"IC","DFO","Petroleum Liquids",1.1,1948,1948,1948,125.684,0.0130431714404317
13949,2933,"IC","NG","Natural Gas Internal Combustion Engine",17.4,1982.875,2001,1958,558.316,0.00366291397680155
13960,302,"GT","NG","Natural Gas Fired Combustion Turbine",18,1968,1968,1968,1390,0.00881532217148655
13960,302,"ST","NG","Natural Gas Steam Turbine",981.6,1963.8,1978,1954,286490,0.0333173776482716
13960,303,"GT","NG","Natural Gas Fired Combustion Turbine",72,1969,1969,1969,4961,0.00786561390157281
13964,4147,"HY","WAT","Conventional Hydroelectric",1,1949,1949,1949,6309,0.720205479452055
13989,55950,"GT","NG","Natural Gas Fired Combustion Turbine",46.6,1994,1994,1994,53543,0.131163403688243
13990,1169,"IC","DFO","Petroleum Liquids",3.9,1960,1971,1951,-69,-0.00201966982788901
13994,54538,"GT","NG","Natural Gas Fired Combustion Turbine",360,1994,1994,1994,39901.489,0.0126526791603247
13994,55141,"GT","NG","Natural Gas Fired Combustion Turbine",495,2001,2001,2001,896632,0.20677828513445
13994,55244,"GT","NG","Natural Gas Fired Combustion Turbine",409,2000,2000,2000,133232,0.0371861428364091
13994,55382,"CA","NG","Natural Gas Fired Combined Cycle",604,2002,2002,2002,2507049,0.473829152680758
13994,55382,"CT","NG","Natural Gas Fired Combined Cycle",588,2002,2002,2002,3894259,0.75603760910757
13994,6189,"PS","WAT","Hydroelectric Pumped Storage",847.8,1995,1995,1995,-489099,-0.06585659256674
13994,7813,"GT","NG","Natural Gas Fired Combustion Turbine",570,2000,2000,2000,466134,0.0933537611151166
13994,7829,"GT","NG","Natural Gas Fired Combustion Turbine",242,1999,1999,1999,195729,0.0923284840937394
13994,7916,"GT","NG","Natural Gas Fired Combustion Turbine",726,2002.33333333333,2003,2002,676169.94,0.106320040378882
13994,7917,"CA","NG","Natural Gas Fired Combined Cycle",187.7,2003,2003,2003,1043288,0.634506146259819
13994,7917,"CT","NG","Natural Gas Fired Combined Cycle",352,2003,2003,2003,2017336,0.654231527604815
14006,60618,"BA","MWH","Batteries",2,2008,2008,2008,0,0
14015,2876,"ST","BIT","Conventional Steam Coal",1086.5,1955,1955,1955,4925035,0.517458451270995
14030,54779,"ST","NG","Natural Gas Steam Turbine",8,1952.66666666667,1958,1950,0,0
14063,2951,"GT","NG","Natural Gas Fired Combustion Turbine",148,1988.33333333333,2001,1963,114094,0.0880029001604344
14063,2951,"ST","NG","Natural Gas Steam Turbine",826,1963.33333333333,1969,1958,602912,0.0833239355644742
14063,2952,"ST","SUB","Conventional Steam Coal",1716,1979.66666666667,1984,1977,6192709.5,0.411964049078775
14063,2953,"GT","NG","Natural Gas Fired Combustion Turbine",82,1971,1971,1971,5927.652,0.00825210491146007
14063,2953,"PV","SUN","Solar Photovoltaic",2.5,2015,2015,2015,5436,0.248219178082192
14063,2953,"ST","NG","Natural Gas Steam Turbine",386,1957,1959,1955,358587,0.106048158137554
14063,2956,"ST","NG","Natural Gas Steam Turbine",1701,1973,1975,1971,2047827,0.137431043785686
14063,55457,"CA","NG","Natural Gas Fired Combined Cycle",198.1,2001,2001,2001,1253766,0.722483455844219
14063,55457,"CT","NG","Natural Gas Fired Combined Cycle",353.2,2001,2001,2001,2357499,0.761950425852092
14063,55463,"CA","NG","Natural Gas Fired Combined Cycle",638,2004,2004,2004,2891187,0.517310623953279
14063,55463,"CT","NG","Natural Gas Fired Combined Cycle",795.6,2004,2004,2004,4403186,0.631783312786536
14063,56380,"WT","WND","Onshore Wind Turbine",120,2006,2006,2006,336352,0.319969558599696
14063,57286,"WT","WND","Onshore Wind Turbine",101.2,2009,2009,2009,319988,0.360951684805169
14063,57332,"WT","WND","Onshore Wind Turbine",227,2012,2012,2012,773976,0.389222135055217
14063,6095,"ST","SUB","Conventional Steam Coal",1138,1979.5,1980,1979,4059718.2,0.40723914822929
14077,58325,"GT","NG","Natural Gas Fired Combustion Turbine",122,2015,2015,2015,38027,0.03558181750131
14077,7545,"HY","WAT","Conventional Hydroelectric",37,1989,1989,1989,150928,0.465654695791682
14077,7546,"CA","NG","Natural Gas Fired Combined Cycle",19.8,1966,1966,1966,0,0
14077,7546,"CT","NG","Natural Gas Fired Combined Cycle",54,1995,1995,1995,58991,0.124706155927617
14077,7546,"GT","NG","Natural Gas Fired Combustion Turbine",60.5,2003,2003,2003,10185,0.0192177063285407
14077,762,"ST","NG","Natural Gas Steam Turbine",48,1977,1977,1977,144,0.000342465753424658
14127,2290,"GT","DFO","Petroleum Liquids",130,1973,1973,1973,-125,-0.000109764664559185
14127,2291,"ST","NG","Natural Gas Steam Turbine",291.1,1956.66666666667,1959,1954,19386.083,0.00760227816391612
14127,2291,"ST","SUB","Conventional Steam Coal",353.6,1965.5,1968,1963,2030005.9,0.655361519607843
14127,2292,"GT","NG","Natural Gas Fired Combustion Turbine",334.2,1988,2000,1972,52774.289,0.0180265176978213
14127,2292,"IC","DFO","Petroleum Liquids",3.5,1996,1996,1996,4,0.000130463144161774
14127,55972,"GT","NG","Natural Gas Fired Combustion Turbine",345,2003,2003,2003,28252,0.00934815697174244
14127,6096,"ST","SUB","Conventional Steam Coal",1389.6,1994,2009,1979,9072625.5,0.745313645988596
14127,7955,"IC","LFG","Landfill Gas",6.4,2004.375,2009,2002,49199,0.877550656392694
1415,55207,"GT","NG","Natural Gas Fired Combustion Turbine",142.2,2000.5,2001,2000,0,0
14155,50696,"IC","OBG","Other Waste Biomass",7.5,1993,1993,1993,35753.674,0.54419595129376
14155,52099,"IC","OBG","Other Waste Biomass",15,1993,1993,1993,47806.073,0.363820951293759
14155,52099,"ST","OBG","Other Waste Biomass",1,1993,1993,1993,0,0
14164,59727,"GT","NG","Natural Gas Fired Combustion Turbine",2,2005,2005,2005,-8,-0.00045662100456621
14164,59728,"GT","NG","Natural Gas Fired Combustion Turbine",2,2014,2014,2014,-35,-0.00199771689497717
14164,7479,"IC","DFO","Petroleum Liquids",14,1987,1987,1987,-912,-0.00743639921722113
14164,7480,"GT","NG","Natural Gas Fired Combustion Turbine",9.6,1994,1994,1994,14,0.000166476407914764
14165,2836,"GT","DFO","Petroleum Liquids",29,1968,1968,1968,-245,-0.000964415052747599
14165,2836,"ST","BIT","Conventional Steam Coal",680,1970,1970,1970,1090972.7,0.183147444936879
14165,2861,"GT","DFO","Petroleum Liquids",27,1972,1972,1972,-254,-0.00107390495518349
14165,3096,"CA","NG","Natural Gas Fired Combined Cycle",144,1974,1974,1974,18043,0.0143034944190766
14165,3096,"CT","NG","Natural Gas Fired Combined Cycle",195.9,1973,1973,1973,34207,0.0199331734344006
14165,3096,"GT","DFO","Petroleum Liquids",25.5,1972,1972,1972,0,0
14165,3138,"IC","DFO","Petroleum Liquids",6.4,1968,1968,1968,-465,-0.00829409246575342
14165,3138,"ST","NG","Natural Gas Steam Turbine",348,1958,1964,1952,670355,0.219898113158033
14165,8226,"ST","BIT","Conventional Steam Coal",637,1970,1970,1970,1935367.8,0.346832648760242
14172,2294,"IC","DFO","Petroleum Liquids",12,1979.2,1997,1963,145.197,0.00138125
14173,54477,"IC","NG","Natural Gas Internal Combustion Engine",7.7,1990,1990,1990,135,0.00200142323429995
14182,50744,"CA","NG","Natural Gas Fired Combined Cycle",16.5,1991,1991,1991,3465,0.023972602739726
14182,50744,"CT","NG","Natural Gas Fired Combined Cycle",47.7,1991,1991,1991,8165,0.0195404114375425
14182,50744,"IC","DFO","Petroleum Liquids",1.1,1991,1991,1991,1,0.000103777501037775
14184,54466,"CS","NG","Natural Gas Fired Combined Cycle",122.4,1993,1993,1993,1025590,0.956507222371445
14191,417,"HY","WAT","Conventional Hydroelectric",41.9,1963,1963,1963,128938,0.351287584049869
14191,418,"HY","WAT","Conventional Hydroelectric",10,1963,1963,1963,74148,0.846438356164384
14191,419,"HY","WAT","Conventional Hydroelectric",59,1963,1963,1963,233808,0.452379846761087
14191,776,"HY","WAT","Conventional Hydroelectric",12.1,1983,1983,1983,34916,0.32940865693045
14194,2935,"ST","BIT","Conventional Steam Coal",84.5,1961.4,1971,1949,169794.49,0.229383818324282
14199,1313,"IC","DFO","Petroleum Liquids",1.6,2001,2001,2001,-21.929,-0.00156456906392694
14199,1313,"IC","NG","Natural Gas Internal Combustion Engine",11.1,1975.71428571429,2011,1955,-73.071,-0.000751480932987782
14201,1172,"IC","DFO","Petroleum Liquids",7.2,1997,1998,1996,-154.39,-0.00244783739218671
14201,1172,"IC","NG","Natural Gas Internal Combustion Engine",9.4,1968,1973,1963,-1069.61,-0.0129895317205868
14201,1172,"PV","SUN","Solar Photovoltaic",0.8,2016,2016,2016,0,0
14201,1172,"WT","WND","Onshore Wind Turbine",1.6,2009,2009,2009,4600,0.328196347031963
14203,1314,"IC","DFO","Petroleum Liquids",6.6,1957.66666666667,1966,1950,28,0.00048429500484295
14214,1315,"IC","DFO","Petroleum Liquids",5.4,1962.33333333333,1967,1957,7.345,0.000155272281413834
14214,1315,"IC","NG","Natural Gas Internal Combustion Engine",1.7,1992.66666666667,1994,1992,8.335,0.000559696481332259
14216,172,"IC","DFO","Petroleum Liquids",4.8,1996.66666666667,1999,1992,0,0
14229,1316,"GT","NG","Natural Gas Fired Combustion Turbine",11.5,1967,1967,1967,18,0.000178677784395473
14229,1316,"IC","NG","Natural Gas Internal Combustion Engine",19.2,1970.5,1981,1958,76.45,0.000454540049467276
14232,1943,"HY","WAT","Conventional Hydroelectric",1,1914,1914,1914,5815,0.663812785388128
14232,1943,"IC","DFO","Petroleum Liquids",0.3,1967,1967,1967,0,0
14232,1943,"ST","SUB","Conventional Steam Coal",129.4,1961.5,1964,1959,215064.09,0.189727165421016
14232,2801,"GT","DFO","Petroleum Liquids",48.2,1977,1978,1976,317,0.00075077208738324
14232,3352,"GT","DFO","Petroleum Liquids",24.1,1978,1978,1978,410,0.00194206028913015
14232,57031,"WT","WND","Onshore Wind Turbine",49.5,2009,2009,2009,182328,0.420478760204788
14232,57032,"WT","WND","Onshore Wind Turbine",48,2008,2008,2008,159794,0.380027587519026
14232,57033,"WT","WND","Onshore Wind Turbine",40.5,2007,2007,2007,149688,0.421917808219178
14232,6098,"IC","DFO","Petroleum Liquids",1,1975,1975,1975,0,0
14232,6098,"ST","SUB","Conventional Steam Coal",456,1975,1975,1975,2082680.5,0.52137920071297
14232,7505,"IC","DFO","Petroleum Liquids",2,1995,1995,1995,22,0.00125570776255708
14232,7947,"GT","NG","Natural Gas Fired Combustion Turbine",50,2003,2003,2003,39507.829,0.0902005228310502
14232,7947,"IC","DFO","Petroleum Liquids",1.3,2005,2005,2005,0,0
14232,8222,"ST","LIG","Conventional Steam Coal",450,1981,1981,1981,2437956.4,0.618456722475901
14236,1173,"HY","WAT","Conventional Hydroelectric",3.2,1931,1931,1931,8908,0.317779680365297
14240,2574,"HY","WAT","Conventional Hydroelectric",11.9,1933.25,1949,1928,35598,0.341487279843444
14243,50360,"HY","WAT","Conventional Hydroelectric",1.8,1989,1989,1989,3907,0.247780314561136
14243,50361,"HY","WAT","Conventional Hydroelectric",4.3,1985,1985,1985,13366,0.354836996920463
14243,50362,"HY","WAT","Conventional Hydroelectric",7,1993,1993,1993,10561,0.172227658186562
14246,2003,"GT","NG","Natural Gas Fired Combustion Turbine",19,1982,1982,1982,1120.14,0.00672999279019467
14254,50043,"CA","NG","Natural Gas Fired Combined Cycle",87.4,1982,1982,1982,434459.79,0.567458426068148
14254,50043,"CT","NG","Natural Gas Fired Combined Cycle",293.3,1989.66666666667,2005,1982,1339608,0.521388638497214
14265,50850,"CA","NG","Natural Gas Fired Combined Cycle",7.3,1987,1987,1987,51673,0.808047163320198
14265,50850,"CT","NG","Natural Gas Fired Combined Cycle",23.5,1987,1987,1987,174311,0.8467453609249
14266,6103,"ST","NUC","Nuclear",2596,1984,1985,1983,19350975,0.850930435654431
14268,1374,"ST","BIT","Conventional Steam Coal",445.3,1969,1974,1964,1936660,0.496474081912866
14274,55345,"CA","NG","Natural Gas Fired Combined Cycle",290.7,2009,2009,2009,996728,0.39140603770147
14274,55345,"CT","NG","Natural Gas Fired Combined Cycle",397.8,2009,2009,2009,1657454,0.475633679300077
14276,7432,"IC","DFO","Petroleum Liquids",5.1,2001.66666666667,2007,1999,0,0
14277,2295,"IC","NG","Natural Gas Internal Combustion Engine",3.4,1959.25,1972,1953,38.047,0.00127743083534784
14289,60924,"PV","SUN","Solar Photovoltaic",1,2016,2016,2016,1600,0.182648401826484
14293,50326,"CA","NG","Natural Gas Fired Combined Cycle",0.7,1985,1985,1985,841.96,0.137305936073059
14293,50326,"CT","NG","Natural Gas Fired Combined Cycle",4,1985,1985,1985,13244.38,0.377978881278539
14294,2539,"CA","NG","Natural Gas Fired Combined Cycle",310.2,2005,2005,2005,1717439,0.632026693634097
14294,2539,"CT","NG","Natural Gas Fired Combined Cycle",582.9,2005,2005,2005,3484918,0.682487029503717
14298,55215,"CA","NG","Natural Gas Fired Combined Cycle",448.8,2001,2001,2001,1521025,0.386882778225445
14298,55215,"CT","NG","Natural Gas Fired Combined Cycle",704,2001,2001,2001,2540451,0.411940087951432
14306,50487,"ST","PUR","All Other",52.5,1947.2,1957,1943,20435,0.0444335725157643
14306,50488,"ST","PUR","All Other",162,1955.33333333333,1969,1947,245384,0.172912791025424
14306,50489,"GT","NG","Natural Gas Fired Combustion Turbine",300.6,1981.75,1986,1977,1311090,0.4978969002634
14306,50489,"ST","NG","Natural Gas Steam Turbine",57.1,1977,1977,1977,248220.49,0.496246451391055
14306,50490,"ST","NG","Natural Gas Steam Turbine",3.4,1986,1986,1986,12498,0.419621273166801
14306,55117,"CA","NG","Natural Gas Fired Combined Cycle",103,2002,2002,2002,578390.63,0.641032307044377
14306,55117,"CT","NG","Natural Gas Fired Combined Cycle",390,2002,2002,2002,2483640.4,0.726975881044374
14328,180,"HY","WAT","Conventional Hydroelectric",1,1981,1981,1981,4786,0.54634703196347
14328,214,"HY","WAT","Conventional Hydroelectric",1,1902,1902,1902,3123,0.356506849315068
14328,217,"HY","WAT","Conventional Hydroelectric",31,1927,1927,1927,132644,0.488451907497422
14328,218,"HY","WAT","Conventional Hydroelectric",97.2,1958,1958,1958,331916,0.389814345040119
14328,219,"HY","WAT","Conventional Hydroelectric",117.9,1969,1969,1969,181578,0.175810705613069
14328,220,"HY","WAT","Conventional Hydroelectric",66,1928,1928,1928,260393,0.450382247128822
14328,221,"HY","WAT","Conventional Hydroelectric",40,1958,1958,1958,76608,0.218630136986301
14328,222,"HY","WAT","Conventional Hydroelectric",73.8,1922,1924,1921,85487,0.132232926210541
14328,223,"HY","WAT","Conventional Hydroelectric",117.9,1958,1958,1958,307410,0.297646019961193
14328,225,"HY","WAT","Conventional Hydroelectric",7,1965,1965,1965,32350,0.527560339204175
14328,227,"HY","WAT","Conventional Hydroelectric",12.1,1979,1979,1979,47515,0.448271632891807
14328,229,"HY","WAT","Conventional Hydroelectric",1.4,1907,1907,1907,6813,0.555528375733855
14328,231,"HY","WAT","Conventional Hydroelectric",73.8,1949.5,1950,1949,250939,0.388157243444581
14328,232,"HY","WAT","Conventional Hydroelectric",18.4,1963,1963,1963,49393,0.306438604327973
14328,233,"HY","WAT","Conventional Hydroelectric",5.5,1908,1908,1908,15919,0.330406807804068
14328,235,"HY","WAT","Conventional Hydroelectric",49.2,1919,1928,1913,157038,0.364364071722909
14328,236,"HY","WAT","Conventional Hydroelectric",53.1,1965,1965,1965,246250,0.529392289898443
14328,237,"HY","WAT","Conventional Hydroelectric",22,1943,1943,1943,93409,0.484687629721876
14328,239,"HY","WAT","Conventional Hydroelectric",102.5,1948,1948,1948,434128,0.483492593830048
